Date,Total Rainfall (mm),Mean Humidity (%)
2021-10-14,0.0,80
2021-10-15,0.0,78
2021-10-16,0.5,77
2021-10-17,22.9,80
2021-10-18,6.1,81
2021-10-19,11.9,92
2021-10-20,10.1,90
2021-10-21,3.0,87
2021-10-22,0.0,80
2021-10-23,0.0,77
2021-10-24,0.1,82
2021-10-25,3.2,86
2021-10-26,0.1,84
2021-10-27,0.0,83
2021-10-28,0.0,79
2021-10-29,0.0,79
2021-10-30,0.0,76
2021-10-31,0.0,77
2021-11-01,0.4,78
2021-11-02,0.0,77
2021-11-03,0.0,76
2021-11-04,0.0,78
2021-11-05,0.0,74
2021-11-06,0.0,74
2021-11-07,0.0,72
2021-11-08,0.0,75
2021-11-09,0.0,72
2021-11-10,0.0,75
2021-11-11,0.0,75
2021-11-12,0.0,74
2021-11-13,0.0,70
2021-11-14,0.0,70
2021-11-15,0.0,72
2021-11-16,0.0,69
2021-11-17,0.0,71
2021-11-18,0.0,72
2021-11-19,0.0,75
2021-11-20,0.0,71
2021-11-21,0.0,73
2021-11-22,0.9,81
2021-11-23,0.7,83
2021-11-24,0.0,82
2021-11-25,0.0,81
2021-11-26,0.0,79
2021-11-27,0.0,79
2021-11-28,0.0,76
2021-11-29,0.0,78
2021-11-30,0.0,80
2021-12-01,0.0,77
2021-12-02,0.0,78
2021-12-03,0.0,80
2021-12-04,0.0,79
2021-12-05,0.0,76
2021-12-06,0.1,74
2021-12-07,0.0,82
2021-12-08,0.0,83
2021-12-09,0.0,81
2021-12-10,0.2,76
2021-12-11,0.0,70
2021-12-12,0.0,77
2021-12-13,0.0,77
2021-12-14,0.0,77
2021-12-15,0.0,80
2021-12-16,0.0,76
2021-12-17,0.0,75
2021-12-18,0.0,74
2021-12-19,0.0,79
2021-12-20,0.0,77
2021-12-21,0.0,79
2021-12-22,0.0,80
2021-12-23,0.0,77
2021-12-24,0.0,77
2021-12-25,0.0,77
2021-12-26,0.0,81
2021-12-27,0.0,78
2021-12-28,0.0,75
2021-12-29,0.0,79
2021-12-30,0.7,73
2021-12-31,0.0,77
2022-01-01,0.0,78
2022-01-02,0.0,77
2022-01-03,0.0,79
2022-01-04,0.0,77
2022-01-05,0.0,75
2022-01-06,0.0,78
2022-01-07,0.0,77
2022-01-08,0.0,77
2022-01-09,0.0,75
2022-01-10,0.0,75
2022-01-11,0.0,77
2022-01-12,12.0,82
2022-01-13,0.1,88
2022-01-14,0.0,88
2022-01-15,0.0,84
2022-01-16,0.0,83
2022-01-17,0.0,82
2022-01-18,0.2,82
2022-01-19,0.3,81
2022-01-20,7.5,84
2022-01-21,0.0,84
2022-01-22,2.9,85
2022-01-23,0.3,83
2022-01-24,0.2,80
2022-01-25,0.8,84
2022-01-26,2.2,83
2022-01-27,2.2,86
2022-01-28,0.0,69
2022-01-29,0.0,75
2022-01-30,0.0,76
2022-01-31,2.8,76
2022-02-01,4.0,85
2022-02-02,0.2,82
2022-02-03,0.0,78
2022-02-04,46.9,89
2022-02-05,12.9,88
2022-02-06,0.0,85
2022-02-07,0.5,79
2022-02-08,0.7,85
2022-02-09,0.0,82
2022-02-10,0.1,85
2022-02-11,2.5,84
2022-02-12,0.7,81
2022-02-13,0.0,82
2022-02-14,0.0,77
2022-02-15,0.0,73
2022-02-16,0.0,74
2022-02-17,0.0,70
2022-02-18,0.0,70
2022-02-19,0.0,62
2022-02-20,1.3,60
2022-02-21,4.8,83
2022-02-22,0.0,79
2022-02-23,0.0,72
2022-02-24,0.0,73
2022-02-25,4.9,78
2022-02-26,0.0,81
2022-02-27,0.0,81
2022-02-28,1.9,80
2022-03-01,0.0,79
2022-03-02,0.0,75
2022-03-03,0.0,70
2022-03-04,0.0,63
2022-03-05,0.0,63
2022-03-06,0.0,64
2022-03-07,0.0,65
2022-03-08,0.0,58
2022-03-09,0.0,56
2022-03-10,0.0,54
2022-03-11,0.0,53
2022-03-12,0.0,52
2022-03-13,0.0,52
2022-03-14,0.0,55
2022-03-15,0.0,54
2022-03-16,0.0,53
2022-03-17,0.0,52
2022-03-18,0.0,54
2022-03-19,0.0,55
2022-03-20,0.0,57
2022-03-21,0.0,57
2022-03-22,0.0,64
2022-03-23,0.1,58
2022-03-24,0.0,52
2022-03-25,2.8,70
2022-03-26,0.3,76
2022-03-27,0.0,72
2022-03-28,2.7,79
2022-03-29,0.6,79
2022-03-30,0.6,71
2022-03-31,1.4,82
2022-04-01,46.1,91
2022-04-02,52.7,94
2022-04-03,1.1,87
2022-04-04,3.3,91
2022-04-05,0.9,88
2022-04-06,1.3,88
2022-04-07,0.2,81
2022-04-08,1.6,79
2022-04-09,16.2,89
2022-04-10,13.0,89
2022-04-11,13.0,85
2022-04-12,0.6,84
2022-04-13,30.9,93
2022-04-14,10.0,90
2022-04-15,0.0,84
2022-04-16,0.9,82
2022-04-17,4.3,78
2022-04-18,0.4,79
2022-04-19,17.1,81
2022-04-20,3.4,88
2022-04-21,0.5,79
2022-04-22,11.0,82
2022-04-23,5.6,89
2022-04-24,0.0,82
2022-04-25,0.7,81
2022-04-26,1.6,81
2022-04-27,4.4,81
2022-04-28,1.4,80
2022-04-29,21.1,84
2022-04-30,9.7,86
2022-05-01,2.6,83
2022-05-02,9.4,89
2022-05-03,14.3,83
2022-05-04,0.3,78
2022-05-05,0.0,77
2022-05-06,0.4,78
2022-05-07,5.2,80
2022-05-08,1.6,76
2022-05-09,0.6,73
2022-05-10,2.9,82
2022-05-11,2.4,85
2022-05-12,11.7,87
2022-05-13,42.7,95
2022-05-14,59.2,92
2022-05-15,50.1,96
2022-05-16,53.4,92
2022-05-17,60.3,91
2022-05-18,7.5,88
2022-05-19,10.0,87
2022-05-20,28.0,89
2022-05-21,47.9,93
2022-05-22,11.9,83
2022-05-23,5.3,81
2022-05-24,7.9,80
2022-05-25,5.8,89
2022-05-26,1.3,85
2022-05-27,1.4,86
2022-05-28,0.0,78
2022-05-29,1.3,81
2022-05-30,10.6,83
2022-05-31,15.5,84
2022-06-01,23.1,86
2022-06-02,12.9,87
2022-06-03,10.6,89
2022-06-04,5.0,88
2022-06-05,2.5,86
2022-06-06,1.5,85
2022-06-07,8.5,88
2022-06-08,28.0,91
2022-06-09,8.6,87
2022-06-10,21.6,92
2022-06-11,7.4,90
2022-06-12,14.2,90
2022-06-13,37.2,94
2022-06-14,22.1,92
2022-06-15,36.5,94
2022-06-16,37.6,96
2022-06-17,71.9,94
2022-06-18,11.7,91
2022-06-19,20.4,88
2022-06-20,6.9,89
2022-06-21,5.8,87
2022-06-22,15.2,84
2022-06-23,11.3,84
2022-06-24,21.4,86
2022-06-25,14.0,87
2022-06-26,3.6,85
2022-06-27,5.1,90
2022-06-28,17.1,93
2022-06-29,17.6,92
2022-06-30,12.9,89
2022-07-01,14.0,88
2022-07-02,12.0,85
2022-07-03,6.0,88
2022-07-04,4.8,86
2022-07-05,2.1,81
2022-07-06,21.6,85
2022-07-07,0.0,78
2022-07-08,5.3,81
2022-07-09,3.8,82
2022-07-10,18.1,85
2022-07-11,24.9,86
2022-07-12,25.9,86
2022-07-13,1.4,81
2022-07-14,0.0,81
2022-07-15,0.0,80
2022-07-16,15.5,83
2022-07-17,34.5,87
2022-07-18,0.2,79
2022-07-19,0.9,82
2022-07-20,34.7,87
2022-07-21,42.8,89
2022-07-22,9.0,87
2022-07-23,12.8,86
2022-07-24,9.2,90
2022-07-25,9.1,87
2022-07-26,10.4,87
2022-07-27,4.3,87
2022-07-28,3.9,88
2022-07-29,15.1,88
2022-07-30,25.9,88
2022-07-31,21.7,90
2022-08-01,6.2,91
2022-08-02,7.2,87
2022-08-03,9.3,87
2022-08-04,11.0,88
2022-08-05,24.8,83
2022-08-06,6.2,86
2022-08-07,9.8,81
2022-08-08,24.9,83
2022-08-09,7.0,84
2022-08-10,7.3,86
2022-08-11,0.1,78
2022-08-12,0.0,78
2022-08-13,0.2,81
2022-08-14,26.6,88
2022-08-15,2.7,83
2022-08-16,1.1,83
2022-08-17,1.3,83
2022-08-18,0.2,80
2022-08-19,19.8,85
2022-08-20,6.4,84
2022-08-21,19.7,85
2022-08-22,0.3,81
2022-08-23,12.0,86
2022-08-24,0.4,82
2022-08-25,0.0,78
2022-08-26,0.0,77
2022-08-27,3.1,83
2022-08-28,22.5,90
2022-08-29,9.0,88
2022-08-30,8.3,90
2022-08-31,29.5,91
2022-09-01,9.4,89
2022-09-02,7.9,89
2022-09-03,20.7,90
2022-09-04,9.4,90
2022-09-05,9.3,90
2022-09-06,23.8,89
2022-09-07,20.1,89
2022-09-08,10.1,89
2022-09-09,0.0,78
2022-09-10,0.0,75
2022-09-11,8.5,86
2022-09-12,61.5,91
2022-09-13,17.9,91
2022-09-14,10.4,88
2022-09-15,6.6,89
2022-09-16,8.6,89
2022-09-17,3.1,86
2022-09-18,1.0,83
2022-09-19,10.2,87
2022-09-20,19.5,85
2022-09-21,4.7,85
2022-09-22,3.7,89
2022-09-23,8.2,88
2022-09-24,7.6,89
2022-09-25,5.8,90
2022-09-26,1.2,86
2022-09-27,2.2,88
2022-09-28,3.6,87
2022-09-29,1.6,88
2022-09-30,0.1,85
2022-10-01,0.0,82
2022-10-02,0.3,83
2022-10-03,15.4,91
2022-10-04,3.3,88
2022-10-05,14.7,91
2022-10-06,1.9,88
2022-10-07,1.5,87
2022-10-08,2.5,88
2022-10-09,7.3,91
2022-10-10,4.0,90
2022-10-11,7.1,90
2022-10-12,5.8,89
2022-10-13,12.7,91
2022-10-14,1.0,88
2022-10-15,0.0,84
2022-10-16,0.0,84
2022-10-17,0.0,83
2022-10-18,5.0,83
2022-10-19,3.2,83
2022-10-20,0.0,81
2022-10-21,0.0,81
2022-10-22,0.0,80
2022-10-23,1.2,85
2022-10-24,24.9,90
2022-10-25,19.2,90
2022-10-26,4.1,89
2022-10-27,0.3,88
2022-10-28,0.0,85
2022-10-29,0.0,85
2022-10-30,0.0,85
2022-10-31,0.0,88
2022-11-01,0.0,86
2022-11-02,0.3,83
2022-11-03,0.1,85
2022-11-04,0.0,85
2022-11-05,0.0,85
2022-11-06,0.6,82
2022-11-07,0.1,82
2022-11-08,0.0,79
2022-11-09,0.1,80
2022-11-10,0.0,79
2022-11-11,0.0,79
2022-11-12,0.0,80
2022-11-13,0.0,78
2022-11-14,0.0,80
2022-11-15,0.0,79
2022-11-16,0.6,80
2022-11-17,0.0,79
2022-11-18,0.0,77
2022-11-19,0.0,78
2022-11-20,0.0,75
2022-11-21,0.0,74
2022-11-22,0.0,77
2022-11-23,0.0,80
2022-11-24,0.0,77
2022-11-25,0.0,75
2022-11-26,0.0,81
2022-11-27,0.0,79
2022-11-28,0.0,78
2022-11-29,0.0,76
2022-11-30,0.0,76
2022-12-01,0.0,74
2022-12-02,0.0,79
2022-12-03,0.0,80
2022-12-04,0.0,77
2022-12-05,0.0,78
2022-12-06,0.0,82
2022-12-07,0.0,81
2022-12-08,0.0,79
2022-12-09,0.0,78
2022-12-10,0.0,80
2022-12-11,0.0,78
2022-12-12,0.0,76
2022-12-13,0.0,76
2022-12-14,0.0,79
2022-12-15,0.1,80
2022-12-16,0.0,81
2022-12-17,0.0,81
2022-12-18,0.0,78
2022-12-19,0.0,80
2022-12-20,0.0,81
2022-12-21,0.0,79
2022-12-22,0.5,81
2022-12-23,0.1,82
2022-12-24,0.0,79
2022-12-25,0.1,81
2022-12-26,3.7,87
2022-12-27,1.1,88
2022-12-28,0.4,87
2022-12-29,0.0,84
2022-12-30,0.0,86
2022-12-31,0.4,83
2023-01-01,0.0,81
2023-01-02,0.0,81
2023-01-03,0.0,81
2023-01-04,0.0,80
2023-01-05,0.0,83
2023-01-06,0.0,81
2023-01-07,0.0,81
2023-01-08,0.0,86
2023-01-09,0.0,84
2023-01-10,0.0,80
2023-01-11,0.0,79
2023-01-12,0.0,81
2023-01-13,0.0,79
2023-01-14,0.1,79
2023-01-15,0.1,83
2023-01-16,0.4,80
2023-01-17,0.1,73
2023-01-18,0.0,76
2023-01-19,0.0,73
2023-01-20,0.0,70
2023-01-21,0.0,72
2023-01-22,0.0,70
2023-01-23,0.0,68
2023-01-24,0.0,71
2023-01-25,0.0,72
2023-01-26,0.0,75
2023-01-27,0.0,73
2023-01-28,0.0,75
2023-01-29,0.0,76
2023-01-30,0.0,75
2023-01-31,0.0,74
2023-02-01,0.3,76
2023-02-02,0.0,78
2023-02-03,0.0,79
2023-02-04,0.0,78
2023-02-05,0.1,77
2023-02-06,0.5,79
2023-02-07,0.0,75
2023-02-08,0.7,80
2023-02-09,0.4,79
2023-02-10,0.3,79
2023-02-11,2.4,81
2023-02-12,0.3,83
2023-02-13,0.0,61
2023-02-14,0.0,70
2023-02-15,0.0,70
2023-02-16,0.0,70
2023-02-17,0.0,69
2023-02-18,0.0,65
2023-02-19,0.0,65
2023-02-20,0.0,71
2023-02-21,2.7,82
2023-02-22,8.9,85
2023-02-23,0.5,83
2023-02-24,0.0,81
2023-02-25,0.0,78
2023-02-26,0.0,76
2023-02-27,0.0,77
2023-02-28,0.0,73
2023-03-01,0.0,71
2023-03-02,0.0,72
2023-03-03,0.2,74
2023-03-04,0.1,69
2023-03-05,0.2,66
2023-03-06,2.5,76
2023-03-07,0.0,77
2023-03-08,0.0,70
2023-03-09,0.0,56
2023-03-10,0.0,56
2023-03-11,0.0,57
2023-03-12,0.0,58
2023-03-13,0.0,61
2023-03-14,0.0,59
2023-03-15,3.5,77
2023-03-16,0.6,77
2023-03-17,1.2,76
2023-03-18,8.9,84
2023-03-19,12.9,91
2023-03-20,17.9,86
2023-03-21,14.3,88
2023-03-22,2.6,87
2023-03-23,6.3,85
2023-03-24,1.1,87
2023-03-25,0.3,83
2023-03-26,11.0,86
2023-03-27,0.0,81
2023-03-28,0.2,77
2023-03-29,0.0,78
2023-03-30,0.0,82
2023-03-31,5.0,82
2023-04-01,47.7,90
2023-04-02,3.8,85
2023-04-03,17.1,83
2023-04-04,0.1,82
2023-04-05,0.0,82
2023-04-06,3.1,84
2023-04-07,0.0,81
2023-04-08,0.0,75
2023-04-09,0.0,69
2023-04-10,0.0,58
2023-04-11,0.0,68
2023-04-12,0.0,65
2023-04-13,0.0,59
2023-04-14,0.0,61
2023-04-15,0.0,62
2023-04-16,0.0,64
2023-04-17,0.0,63
2023-04-18,0.5,68
2023-04-19,3.9,73
2023-04-20,6.9,75
2023-04-21,0.5,75
2023-04-22,2.6,76
2023-04-23,10.7,88
2023-04-24,0.0,75
2023-04-25,0.5,74
2023-04-26,6.9,69
2023-04-27,5.6,69
2023-04-28,9.9,72
2023-04-29,4.6,79
2023-04-30,9.5,77
2023-05-01,2.2,79
2023-05-02,2.2,77
2023-05-03,1.8,74
2023-05-04,31.6,84
2023-05-05,0.4,79
2023-05-06,0.6,73
2023-05-07,1.7,77
2023-05-08,0.2,76
2023-05-09,0.0,67
2023-05-10,0.0,64
2023-05-11,4.3,69
2023-05-12,0.0,67
2023-05-13,0.0,57
2023-05-14,0.0,59
2023-05-15,3.3,65
2023-05-16,7.7,79
2023-05-17,23.6,84
2023-05-18,15.9,86
2023-05-19,13.9,88
2023-05-20,6.1,86
2023-05-21,13.9,85
2023-05-22,5.0,83
2023-05-23,16.4,85
2023-05-24,29.6,89
2023-05-25,3.1,83
2023-05-26,22.3,84
2023-05-27,21.0,86
2023-05-28,0.9,83
2023-05-29,0.0,77
2023-05-30,0.0,75
2023-05-31,3.4,73
2023-06-01,0.5,78
2023-06-02,0.0,69
2023-06-03,0.4,77
2023-06-04,1.5,79
2023-06-05,0.1,74
2023-06-06,0.2,70
2023-06-07,30.7,76
2023-06-08,20.9,85
2023-06-09,49.1,88
2023-06-10,68.9,89
2023-06-11,66.5,91
2023-06-12,15.4,87
2023-06-13,2.9,87
2023-06-14,28.0,92
2023-06-15,9.1,89
2023-06-16,29.4,92
2023-06-17,56.4,91
2023-06-18,57.5,96
2023-06-19,52.6,95
2023-06-20,32.3,93
2023-06-21,13.6,91
2023-06-22,19.5,91
2023-06-23,3.7,86
2023-06-24,17.2,86
2023-06-25,17.0,85
2023-06-26,64.7,86
2023-06-27,33.6,90
2023-06-28,14.6,88
2023-06-29,12.2,91
2023-06-30,4.2,88
2023-07-01,23.4,92
2023-07-02,22.3,91
2023-07-03,23.6,93
2023-07-04,6.3,91
2023-07-05,36.3,89
2023-07-06,51.9,94
2023-07-07,24.9,90
2023-07-08,19.6,87
2023-07-09,8.0,87
2023-07-10,19.2,89
2023-07-11,5.3,87
2023-07-12,8.9,91
2023-07-13,16.3,91
2023-07-14,13.4,91
2023-07-15,11.8,87
2023-07-16,26.6,88
2023-07-17,13.8,87
2023-07-18,0.0,80
2023-07-19,0.3,80
2023-07-20,6.6,84
2023-07-21,23.0,87
2023-07-22,28.1,87
2023-07-23,18.4,87
2023-07-24,30.2,87
2023-07-25,36.6,86
2023-07-26,7.0,87
2023-07-27,10.6,87
2023-07-28,12.4,89
2023-07-29,23.5,90
2023-07-30,6.1,87
2023-07-31,4.3,82
2023-08-01,0.0,77
2023-08-02,25.9,88
2023-08-03,54.7,91
2023-08-04,42.0,92
2023-08-05,3.3,86
2023-08-06,43.1,91
2023-08-07,46.4,91
2023-08-08,59.9,86
2023-08-09,6.7,89
2023-08-10,2.4,88
2023-08-11,12.0,89
2023-08-12,45.5,90
2023-08-13,39.3,92
2023-08-14,0.7,84
2023-08-15,3.5,86
2023-08-16,5.3,87
2023-08-17,1.2,85
2023-08-18,9.3,86
2023-08-19,6.5,89
2023-08-20,5.7,86
2023-08-21,4.4,90
2023-08-22,13.4,92
2023-08-23,21.5,91
2023-08-24,17.3,92
2023-08-25,35.4,91
2023-08-26,68.9,93
2023-08-27,25.2,93
2023-08-28,5.1,90
2023-08-29,0.3,85
2023-08-30,0.0,81
2023-08-31,0.0,80
2023-09-01,0.7,82
2023-09-02,4.0,85
2023-09-03,0.3,84
2023-09-04,0.1,82
2023-09-05,0.0,83
2023-09-06,0.0,82
2023-09-07,13.9,85
2023-09-08,4.7,89
2023-09-09,10.5,85
2023-09-10,0.4,79
2023-09-11,11.3,86
2023-09-12,7.5,86
2023-09-13,10.3,86
2023-09-14,0.9,86
2023-09-15,5.8,85
2023-09-16,2.7,84
2023-09-17,3.7,85
2023-09-18,1.3,82
2023-09-19,7.2,89
2023-09-20,26.1,89
2023-09-21,32.5,93
2023-09-22,7.5,88
2023-09-23,8.5,90
2023-09-24,9.3,89
2023-09-25,12.6,89
2023-09-26,10.8,89
2023-09-27,0.8,87
2023-09-28,0.0,83
2023-09-29,0.0,81
2023-09-30,22.6,90
2023-10-01,2.5,88
2023-10-02,14.8,90
2023-10-03,29.3,89
2023-10-04,47.1,93
2023-10-05,71.7,95
2023-10-06,52.6,88
2023-10-07,10.9,89
2023-10-08,11.6,89
2023-10-09,5.0,88
2023-10-10,3.6,90
2023-10-11,2.3,87
2023-10-12,4.1,89
2023-10-13,1.0,86
2023-10-14,2.7,87
2023-10-15,0.5,87
2023-10-16,0.7,83
2023-10-17,2.8,88
2023-10-18,0.7,87
2023-10-19,0.1,84
2023-10-20,0.0,82
2023-10-21,0.0,82
2023-10-22,0.0,83
2023-10-23,0.0,82
2023-10-24,0.0,84
2023-10-25,0.2,85
2023-10-26,0.9,84
2023-10-27,0.8,81
2023-10-28,0.0,77
2023-10-29,0.0,77
2023-10-30,0.0,80
2023-10-31,0.0,81
2023-11-01,0.0,79
2023-11-02,0.0,77
2023-11-03,0.0,78
2023-11-04,10.4,82
2023-11-05,1.2,84
2023-11-06,0.0,81
2023-11-07,0.0,78
2023-11-08,0.4,77
2023-11-09,0.0,77
2023-11-10,0.0,78
2023-11-11,0.0,77
2023-11-12,0.0,77
2023-11-13,0.0,79
2023-11-14,0.0,80
2023-11-15,0.0,78
2023-11-16,0.0,75
2023-11-17,3.4,89
2023-11-18,0.0,84
2023-11-19,0.0,84
2023-11-20,0.0,84
2023-11-21,1.0,81
2023-11-22,1.6,83
2023-11-23,0.0,83
2023-11-24,0.0,81
2023-11-25,0.0,75
2023-11-26,0.0,77
2023-11-27,0.0,80
2023-11-28,0.0,81
2023-11-29,0.0,84
2023-11-30,0.0,82
2023-12-01,0.0,76
2023-12-02,0.0,80
2023-12-03,0.0,83
2023-12-04,0.0,83
2023-12-05,0.0,82
2023-12-06,0.0,79
2023-12-07,3.4,88
2023-12-08,0.2,86
2023-12-09,0.2,84
2023-12-10,0.4,84
2023-12-11,0.0,84
2023-12-12,2.5,82
2023-12-13,6.9,85
2023-12-14,0.3,84
2023-12-15,0.0,82
2023-12-16,0.0,79
2023-12-17,0.0,79
2023-12-18,0.0,76
2023-12-19,0.0,79
2023-12-20,0.0,78
2023-12-21,0.0,80
2023-12-22,0.0,80
2023-12-23,0.0,80
2023-12-24,0.0,76
2023-12-25,0.0,76
2023-12-26,0.0,76
2023-12-27,0.0,77
2023-12-28,0.0,72
2023-12-29,0.0,73
2023-12-30,0.0,76
2023-12-31,0.0,76
2024-01-01,0.0,79
2024-01-02,0.0,78
2024-01-03,0.0,77
2024-01-04,0.0,76
2024-01-05,0.0,76
2024-01-06,0.0,72
2024-01-07,0.0,73
2024-01-08,0.1,79
2024-01-09,0.0,83
2024-01-10,0.0,84
2024-01-11,0.0,84
2024-01-12,0.0,87
2024-01-13,0.0,87
2024-01-14,0.0,84
2024-01-15,0.0,87
2024-01-16,4.7,84
2024-01-17,0.4,87
2024-01-18,0.0,83
2024-01-19,0.0,82
2024-01-20,0.0,75
2024-01-21,2.3,82
2024-01-22,0.0,81
2024-01-23,0.2,82
2024-01-24,2.7,85
2024-01-25,0.4,83
2024-01-26,0.1,83
2024-01-27,2.1,85
2024-01-28,2.1,82
2024-01-29,0.2,77
2024-01-30,0.7,78
2024-01-31,4.1,84
2024-02-01,0.3,85
2024-02-02,0.9,87
2024-02-03,0.1,76
2024-02-04,0.1,74
2024-02-05,1.0,78
2024-02-06,1.9,86
2024-02-07,0.3,76
2024-02-08,0.0,72
2024-02-09,0.0,76
2024-02-10,0.0,72
2024-02-11,0.0,66
2024-02-12,0.0,65
2024-02-13,0.0,62
2024-02-14,0.0,58
2024-02-15,1.6,71
2024-02-16,0.0,77
2024-02-17,0.2,71
2024-02-18,0.0,65
2024-02-19,0.9,73
2024-02-20,0.9,72
2024-02-21,2.2,83
2024-02-22,1.9,86
2024-02-23,2.2,78
2024-02-24,0.0,72
2024-02-25,0.1,73
2024-02-26,0.0,78
2024-02-27,0.0,76
2024-02-28,0.0,61
2024-02-29,0.0,69
2024-03-01,0.0,68
2024-03-02,0.0,60
2024-03-03,0.0,59
2024-03-04,0.1,65
2024-03-05,0.1,60
2024-03-06,0.0,54
2024-03-07,0.0,60
2024-03-08,0.0,59
2024-03-09,0.0,55
2024-03-10,0.0,55
2024-03-11,0.0,53
2024-03-12,0.0,55
2024-03-13,0.0,66
2024-03-14,0.4,64
2024-03-15,0.0,65
2024-03-16,0.0,69
2024-03-17,0.0,57
2024-03-18,0.0,58
2024-03-19,0.0,60
2024-03-20,15.4,86
2024-03-21,11.0,92
2024-03-22,3.3,85
2024-03-23,6.0,88
2024-03-24,0.4,86
2024-03-25,19.9,86
2024-03-26,10.7,88
2024-03-27,0.4,86
2024-03-28,0.0,83
2024-03-29,0.5,82
2024-03-30,4.5,80
2024-03-31,10.9,88
2024-04-01,0.0,85
2024-04-02,0.0,80
2024-04-03,0.0,79
2024-04-04,0.6,77
2024-04-05,1.9,82
2024-04-06,0.0,83
2024-04-07,0.0,65
2024-04-08,0.0,69
2024-04-09,0.0,70
2024-04-10,0.0,67
2024-04-11,5.4,66
2024-04-12,0.4,69
2024-04-13,0.0,61
2024-04-14,0.0,61
2024-04-15,0.0,63
2024-04-16,4.9,76
2024-04-17,0.1,72
2024-04-18,0.0,70
2024-04-19,2.2,72
2024-04-20,5.8,76
2024-04-21,1.2,78
2024-04-22,0.3,73
2024-04-23,0.0,70
2024-04-24,0.7,54
2024-04-25,0.0,66
2024-04-26,0.0,63
2024-04-27,4.6,65
2024-04-28,0.1,72
2024-04-29,0.8,68
2024-04-30,0.0,65
2024-05-01,0.0,68
2024-05-02,0.2,49
2024-05-03,0.0,57
2024-05-04,0.0,51
2024-05-05,11.3,78
2024-05-06,44.7,84
2024-05-07,15.7,81
2024-05-08,0.2,83
2024-05-09,1.0,77
2024-05-10,2.1,80
2024-05-11,2.5,77
2024-05-12,0.4,77
2024-05-13,21.9,81
2024-05-14,5.0,71
2024-05-15,0.1,71
2024-05-16,18.4,77
2024-05-17,0.4,77
2024-05-18,7.4,85
2024-05-19,20.2,85
2024-05-20,7.9,83
2024-05-21,9.6,81
2024-05-22,0.5,76
2024-05-23,0.7,74
2024-05-24,2.5,75
2024-05-25,0.0,69
2024-05-26,0.1,67
2024-05-27,42.4,90
2024-05-28,56.8,91
2024-05-29,2.7,86
2024-05-30,13.5,86
2024-05-31,25.1,87
2024-06-01,4.6,86
2024-06-02,17.4,87
2024-06-03,13.5,85
2024-06-04,21.9,87
2024-06-05,10.6,85
2024-06-06,7.1,85
2024-06-07,0.0,81
2024-06-08,12.3,86
2024-06-09,7.8,87
2024-06-10,3.1,89
2024-06-11,5.3,85
2024-06-12,5.7,85
2024-06-13,23.1,90
2024-06-14,6.7,88
2024-06-15,86.4,92
2024-06-16,51.6,93
2024-06-17,69.6,94
2024-06-18,89.3,94
2024-06-19,58.1,94
2024-06-20,22.0,89
2024-06-21,0.8,84
2024-06-22,5.4,87
2024-06-23,27.8,86
2024-06-24,6.3,87
2024-06-25,7.6,88
2024-06-26,14.0,89
2024-06-27,15.1,88
2024-06-28,22.2,91
2024-06-29,66.3,91
2024-06-30,70.8,93
2024-07-01,50.9,96
2024-07-02,17.0,91
2024-07-03,40.4,90
2024-07-04,49.3,92
2024-07-05,14.7,90
2024-07-06,15.4,90
2024-07-07,11.5,90
2024-07-08,8.2,86
2024-07-09,4.7,85
2024-07-10,8.3,90
2024-07-11,4.2,90
2024-07-12,27.5,92
2024-07-13,1.5,83
2024-07-14,15.5,84
2024-07-15,49.8,88
2024-07-16,7.4,90
2024-07-17,3.9,82
2024-07-18,3.9,84
2024-07-19,13.8,83
2024-07-20,19.0,89
2024-07-21,20.7,87
2024-07-22,103.3,90
2024-07-23,17.0,90
2024-07-24,34.7,88
2024-07-25,28.3,90
2024-07-26,0.4,80
2024-07-27,0.0,78
2024-07-28,0.3,80
2024-07-29,16.6,86
2024-07-30,17.9,89
2024-07-31,12.7,87
2024-08-01,2.2,82
2024-08-02,27.6,92
2024-08-03,42.6,90
2024-08-04,2.6,88
2024-08-05,39.7,88
2024-08-06,89.4,93
2024-08-07,32.2,88
2024-08-08,32.3,92
2024-08-09,13.1,90
2024-08-10,10.7,88
2024-08-11,18.0,91
2024-08-12,8.4,89
2024-08-13,12.8,87
2024-08-14,0.8,84
2024-08-15,16.0,89
2024-08-16,2.4,85
2024-08-17,9.4,86
2024-08-18,23.1,88
2024-08-19,26.4,90
2024-08-20,80.0,89
2024-08-21,45.5,91
2024-08-22,3.3,86
2024-08-23,0.5,85
2024-08-24,26.5,84
2024-08-25,11.0,84
2024-08-26,13.2,85
2024-08-27,1.5,85
2024-08-28,0.5,83
2024-08-29,2.8,84
2024-08-30,0.7,80
2024-08-31,18.1,86
2024-09-01,13.2,88
2024-09-02,3.1,85
2024-09-03,21.3,90
2024-09-04,8.2,88
2024-09-05,12.3,88
2024-09-06,0.6,83
2024-09-07,0.0,82
2024-09-08,0.4,85
2024-09-09,4.4,84
2024-09-10,1.1,82
2024-09-11,11.1,86
2024-09-12,0.0,82
2024-09-13,0.3,79
2024-09-14,0.0,76
2024-09-15,2.1,86
2024-09-16,6.0,85
2024-09-17,0.0,82
2024-09-18,1.3,80
2024-09-19,0.0,77
2024-09-20,0.0,76
2024-09-21,0.0,76
2024-09-22,0.0,75
