,Date,Total Rainfall (mm),Mean Humidity (%),Station
7091,2024-05-31,25.1,87,"Railway Colony, Guwahati - APCB_10903"
7092,2024-06-01,4.6,86,"Railway Colony, Guwahati - APCB_10903"
7093,2024-06-02,17.4,87,"Railway Colony, Guwahati - APCB_10903"
7094,2024-06-03,13.5,85,"Railway Colony, Guwahati - APCB_10903"
7095,2024-06-04,21.9,87,"Railway Colony, Guwahati - APCB_10903"
7096,2024-06-05,10.6,85,"Railway Colony, Guwahati - APCB_10903"
7097,2024-06-06,7.1,85,"Railway Colony, Guwahati - APCB_10903"
7098,2024-06-07,0.0,81,"Railway Colony, Guwahati - APCB_10903"
7099,2024-06-08,12.3,86,"Railway Colony, Guwahati - APCB_10903"
7100,2024-06-09,7.8,87,"Railway Colony, Guwahati - APCB_10903"
7101,2024-06-10,3.1,89,"Railway Colony, Guwahati - APCB_10903"
7102,2024-06-11,5.3,85,"Railway Colony, Guwahati - APCB_10903"
7103,2024-06-12,5.7,85,"Railway Colony, Guwahati - APCB_10903"
7104,2024-06-13,23.1,90,"Railway Colony, Guwahati - APCB_10903"
7105,2024-06-14,6.7,88,"Railway Colony, Guwahati - APCB_10903"
7106,2024-06-15,86.4,92,"Railway Colony, Guwahati - APCB_10903"
7107,2024-06-16,51.6,93,"Railway Colony, Guwahati - APCB_10903"
7108,2024-06-17,69.6,94,"Railway Colony, Guwahati - APCB_10903"
7109,2024-06-18,89.3,94,"Railway Colony, Guwahati - APCB_10903"
7110,2024-06-19,58.1,94,"Railway Colony, Guwahati - APCB_10903"
7111,2024-06-20,22.0,89,"Railway Colony, Guwahati - APCB_10903"
7112,2024-06-21,0.8,84,"Railway Colony, Guwahati - APCB_10903"
7113,2024-06-22,5.4,87,"Railway Colony, Guwahati - APCB_10903"
7114,2024-06-23,27.8,86,"Railway Colony, Guwahati - APCB_10903"
7115,2024-06-24,6.3,87,"Railway Colony, Guwahati - APCB_10903"
7116,2024-06-25,7.6,88,"Railway Colony, Guwahati - APCB_10903"
7117,2024-06-26,14.0,89,"Railway Colony, Guwahati - APCB_10903"
7118,2024-06-27,15.1,88,"Railway Colony, Guwahati - APCB_10903"
7119,2024-06-28,22.2,91,"Railway Colony, Guwahati - APCB_10903"
7120,2024-06-29,66.3,91,"Railway Colony, Guwahati - APCB_10903"
7121,2024-06-30,70.8,93,"Railway Colony, Guwahati - APCB_10903"
7122,2024-07-01,50.9,96,"Railway Colony, Guwahati - APCB_10903"
7123,2024-07-02,17.0,91,"Railway Colony, Guwahati - APCB_10903"
7124,2024-07-03,40.4,90,"Railway Colony, Guwahati - APCB_10903"
7125,2024-07-04,49.3,92,"Railway Colony, Guwahati - APCB_10903"
7126,2024-07-05,14.7,90,"Railway Colony, Guwahati - APCB_10903"
7127,2024-07-06,15.4,90,"Railway Colony, Guwahati - APCB_10903"
7128,2024-07-07,11.5,90,"Railway Colony, Guwahati - APCB_10903"
7129,2024-07-08,8.2,86,"Railway Colony, Guwahati - APCB_10903"
7130,2024-07-09,4.7,85,"Railway Colony, Guwahati - APCB_10903"
7131,2024-07-10,8.3,90,"Railway Colony, Guwahati - APCB_10903"
7132,2024-07-11,4.2,90,"Railway Colony, Guwahati - APCB_10903"
7133,2024-07-12,27.5,92,"Railway Colony, Guwahati - APCB_10903"
7134,2024-07-13,1.5,83,"Railway Colony, Guwahati - APCB_10903"
7135,2024-07-14,15.5,84,"Railway Colony, Guwahati - APCB_10903"
7136,2024-07-15,49.8,88,"Railway Colony, Guwahati - APCB_10903"
7137,2024-07-16,7.4,90,"Railway Colony, Guwahati - APCB_10903"
7138,2024-07-17,3.9,82,"Railway Colony, Guwahati - APCB_10903"
7139,2024-07-18,3.9,84,"Railway Colony, Guwahati - APCB_10903"
7140,2024-07-19,13.8,83,"Railway Colony, Guwahati - APCB_10903"
7141,2024-07-20,19.0,89,"Railway Colony, Guwahati - APCB_10903"
7142,2024-07-21,20.7,87,"Railway Colony, Guwahati - APCB_10903"
7143,2024-07-22,103.3,90,"Railway Colony, Guwahati - APCB_10903"
7144,2024-07-23,17.0,90,"Railway Colony, Guwahati - APCB_10903"
7145,2024-07-24,34.7,88,"Railway Colony, Guwahati - APCB_10903"
7146,2024-07-25,28.3,90,"Railway Colony, Guwahati - APCB_10903"
7147,2024-07-26,0.4,80,"Railway Colony, Guwahati - APCB_10903"
7148,2024-07-27,0.0,78,"Railway Colony, Guwahati - APCB_10903"
7149,2024-07-28,0.3,80,"Railway Colony, Guwahati - APCB_10903"
7150,2024-07-29,16.6,86,"Railway Colony, Guwahati - APCB_10903"
7151,2024-07-30,17.9,89,"Railway Colony, Guwahati - APCB_10903"
7152,2024-07-31,12.7,87,"Railway Colony, Guwahati - APCB_10903"
7153,2024-08-01,2.2,82,"Railway Colony, Guwahati - APCB_10903"
7154,2024-08-02,27.6,92,"Railway Colony, Guwahati - APCB_10903"
7155,2024-08-03,42.6,90,"Railway Colony, Guwahati - APCB_10903"
7156,2024-08-04,2.6,88,"Railway Colony, Guwahati - APCB_10903"
7157,2024-08-05,39.7,88,"Railway Colony, Guwahati - APCB_10903"
7158,2024-08-06,89.4,93,"Railway Colony, Guwahati - APCB_10903"
7159,2024-08-07,32.2,88,"Railway Colony, Guwahati - APCB_10903"
7160,2024-08-08,32.3,92,"Railway Colony, Guwahati - APCB_10903"
7161,2024-08-09,13.1,90,"Railway Colony, Guwahati - APCB_10903"
7162,2024-08-10,10.7,88,"Railway Colony, Guwahati - APCB_10903"
7163,2024-08-11,18.0,91,"Railway Colony, Guwahati - APCB_10903"
7164,2024-08-12,8.4,89,"Railway Colony, Guwahati - APCB_10903"
7165,2024-08-13,12.8,87,"Railway Colony, Guwahati - APCB_10903"
7166,2024-08-14,0.8,84,"Railway Colony, Guwahati - APCB_10903"
7167,2024-08-15,16.0,89,"Railway Colony, Guwahati - APCB_10903"
7168,2024-08-16,2.4,85,"Railway Colony, Guwahati - APCB_10903"
7169,2024-08-17,9.4,86,"Railway Colony, Guwahati - APCB_10903"
7170,2024-08-18,23.1,88,"Railway Colony, Guwahati - APCB_10903"
7171,2024-08-19,26.4,90,"Railway Colony, Guwahati - APCB_10903"
7172,2024-08-20,80.0,89,"Railway Colony, Guwahati - APCB_10903"
7173,2024-08-21,45.5,91,"Railway Colony, Guwahati - APCB_10903"
7174,2024-08-22,3.3,86,"Railway Colony, Guwahati - APCB_10903"
7175,2024-08-23,0.5,85,"Railway Colony, Guwahati - APCB_10903"
7176,2024-08-24,26.5,84,"Railway Colony, Guwahati - APCB_10903"
7177,2024-08-25,11.0,84,"Railway Colony, Guwahati - APCB_10903"
7178,2024-08-26,13.2,85,"Railway Colony, Guwahati - APCB_10903"
7179,2024-08-27,1.5,85,"Railway Colony, Guwahati - APCB_10903"
7180,2024-08-28,0.5,83,"Railway Colony, Guwahati - APCB_10903"
7181,2024-08-29,2.8,84,"Railway Colony, Guwahati - APCB_10903"
7182,2024-08-30,0.7,80,"Railway Colony, Guwahati - APCB_10903"
7183,2024-08-31,18.1,86,"Railway Colony, Guwahati - APCB_10903"
7184,2024-09-01,13.2,88,"Railway Colony, Guwahati - APCB_10903"
7185,2024-09-02,3.1,85,"Railway Colony, Guwahati - APCB_10903"
7186,2024-09-03,21.3,90,"Railway Colony, Guwahati - APCB_10903"
7187,2024-09-04,8.2,88,"Railway Colony, Guwahati - APCB_10903"
7188,2024-09-05,12.3,88,"Railway Colony, Guwahati - APCB_10903"
7189,2024-09-06,0.6,83,"Railway Colony, Guwahati - APCB_10903"
7190,2024-09-07,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7191,2024-09-08,0.4,85,"Railway Colony, Guwahati - APCB_10903"
7192,2024-09-09,4.4,84,"Railway Colony, Guwahati - APCB_10903"
7193,2024-09-10,1.1,82,"Railway Colony, Guwahati - APCB_10903"
7194,2024-09-11,11.1,86,"Railway Colony, Guwahati - APCB_10903"
7195,2024-09-12,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7196,2024-09-13,0.3,79,"Railway Colony, Guwahati - APCB_10903"
7197,2024-09-14,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7198,2024-09-15,2.1,86,"Railway Colony, Guwahati - APCB_10903"
7199,2024-09-16,6.0,85,"Railway Colony, Guwahati - APCB_10903"
7200,2024-09-17,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7201,2024-09-18,1.3,80,"Railway Colony, Guwahati - APCB_10903"
7202,2024-09-19,0.0,77,"Railway Colony, Guwahati - APCB_10903"
7203,2024-09-20,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7204,2024-09-21,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7205,2024-09-22,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7206,2024-09-23,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7207,2024-09-24,34.3,88,"Railway Colony, Guwahati - APCB_10903"
7208,2024-09-25,20.8,89,"Railway Colony, Guwahati - APCB_10903"
7209,2024-09-26,23.2,92,"Railway Colony, Guwahati - APCB_10903"
7210,2024-09-27,4.4,88,"Railway Colony, Guwahati - APCB_10903"
7211,2024-09-28,1.4,88,"Railway Colony, Guwahati - APCB_10903"
7212,2024-09-29,4.9,89,"Railway Colony, Guwahati - APCB_10903"
7213,2024-09-30,5.3,89,"Railway Colony, Guwahati - APCB_10903"
7214,2024-10-01,19.3,91,"Railway Colony, Guwahati - APCB_10903"
7215,2024-10-02,7.4,90,"Railway Colony, Guwahati - APCB_10903"
7216,2024-10-03,24.4,91,"Railway Colony, Guwahati - APCB_10903"
7217,2024-10-04,40.1,95,"Railway Colony, Guwahati - APCB_10903"
7218,2024-10-05,44.4,94,"Railway Colony, Guwahati - APCB_10903"
7219,2024-10-06,9.7,92,"Railway Colony, Guwahati - APCB_10903"
7220,2024-10-07,5.3,85,"Railway Colony, Guwahati - APCB_10903"
7221,2024-10-08,3.7,88,"Railway Colony, Guwahati - APCB_10903"
7222,2024-10-09,6.5,90,"Railway Colony, Guwahati - APCB_10903"
7223,2024-10-10,3.6,89,"Railway Colony, Guwahati - APCB_10903"
7224,2024-10-11,14.3,89,"Railway Colony, Guwahati - APCB_10903"
7225,2024-10-12,1.0,86,"Railway Colony, Guwahati - APCB_10903"
7226,2024-10-13,0.7,85,"Railway Colony, Guwahati - APCB_10903"
7227,2024-10-14,0.0,86,"Railway Colony, Guwahati - APCB_10903"
7228,2024-10-15,2.2,86,"Railway Colony, Guwahati - APCB_10903"
7229,2024-10-16,6.6,89,"Railway Colony, Guwahati - APCB_10903"
7230,2024-10-17,0.7,84,"Railway Colony, Guwahati - APCB_10903"
7231,2024-10-18,2.3,87,"Railway Colony, Guwahati - APCB_10903"
7232,2024-10-19,0.4,86,"Railway Colony, Guwahati - APCB_10903"
7233,2024-10-20,0.0,85,"Railway Colony, Guwahati - APCB_10903"
7234,2024-10-21,0.0,86,"Railway Colony, Guwahati - APCB_10903"
7235,2024-10-22,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7236,2024-10-23,1.6,85,"Railway Colony, Guwahati - APCB_10903"
7237,2024-10-24,2.8,91,"Railway Colony, Guwahati - APCB_10903"
7238,2024-10-25,8.2,86,"Railway Colony, Guwahati - APCB_10903"
7239,2024-10-26,4.0,87,"Railway Colony, Guwahati - APCB_10903"
7240,2024-10-27,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7241,2024-10-28,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7242,2024-10-29,0.5,86,"Railway Colony, Guwahati - APCB_10903"
7243,2024-10-30,14.8,88,"Railway Colony, Guwahati - APCB_10903"
7244,2024-10-31,6.3,90,"Railway Colony, Guwahati - APCB_10903"
7245,2024-11-01,1.5,88,"Railway Colony, Guwahati - APCB_10903"
7246,2024-11-02,0.0,87,"Railway Colony, Guwahati - APCB_10903"
7247,2024-11-03,0.0,86,"Railway Colony, Guwahati - APCB_10903"
7248,2024-11-04,0.0,87,"Railway Colony, Guwahati - APCB_10903"
7249,2024-11-05,0.0,86,"Railway Colony, Guwahati - APCB_10903"
7250,2024-11-06,0.0,85,"Railway Colony, Guwahati - APCB_10903"
7251,2024-11-07,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7252,2024-11-08,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7253,2024-11-09,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7254,2024-11-10,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7255,2024-11-11,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7256,2024-11-12,1.3,83,"Railway Colony, Guwahati - APCB_10903"
7257,2024-11-13,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7258,2024-11-14,0.0,79,"Railway Colony, Guwahati - APCB_10903"
7259,2024-11-15,0.0,80,"Railway Colony, Guwahati - APCB_10903"
7260,2024-11-16,0.9,79,"Railway Colony, Guwahati - APCB_10903"
7261,2024-11-17,0.0,80,"Railway Colony, Guwahati - APCB_10903"
7262,2024-11-18,0.0,79,"Railway Colony, Guwahati - APCB_10903"
7263,2024-11-19,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7264,2024-11-20,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7265,2024-11-21,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7266,2024-11-22,1.8,79,"Railway Colony, Guwahati - APCB_10903"
7267,2024-11-23,0.4,81,"Railway Colony, Guwahati - APCB_10903"
7268,2024-11-24,0.9,80,"Railway Colony, Guwahati - APCB_10903"
7269,2024-11-25,0.2,79,"Railway Colony, Guwahati - APCB_10903"
7270,2024-11-26,0.2,78,"Railway Colony, Guwahati - APCB_10903"
7271,2024-11-27,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7272,2024-11-28,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7273,2024-11-29,0.0,73,"Railway Colony, Guwahati - APCB_10903"
7274,2024-11-30,0.0,71,"Railway Colony, Guwahati - APCB_10903"
7275,2024-12-01,0.0,76,"Railway Colony, Guwahati - APCB_10903"
7276,2024-12-02,0.0,75,"Railway Colony, Guwahati - APCB_10903"
7277,2024-12-03,0.0,77,"Railway Colony, Guwahati - APCB_10903"
7278,2024-12-04,0.1,77,"Railway Colony, Guwahati - APCB_10903"
7279,2024-12-05,1.4,79,"Railway Colony, Guwahati - APCB_10903"
7280,2024-12-06,0.2,80,"Railway Colony, Guwahati - APCB_10903"
7281,2024-12-07,1.0,84,"Railway Colony, Guwahati - APCB_10903"
7282,2024-12-08,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7283,2024-12-09,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7284,2024-12-10,0.5,82,"Railway Colony, Guwahati - APCB_10903"
7285,2024-12-11,0.3,85,"Railway Colony, Guwahati - APCB_10903"
7286,2024-12-12,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7287,2024-12-13,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7288,2024-12-14,0.0,81,"Railway Colony, Guwahati - APCB_10903"
7289,2024-12-15,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7290,2024-12-16,0.0,81,"Railway Colony, Guwahati - APCB_10903"
7291,2024-12-17,0.0,85,"Railway Colony, Guwahati - APCB_10903"
7292,2024-12-18,0.0,85,"Railway Colony, Guwahati - APCB_10903"
7293,2024-12-19,0.0,85,"Railway Colony, Guwahati - APCB_10903"
7294,2024-12-20,0.0,84,"Railway Colony, Guwahati - APCB_10903"
7295,2024-12-21,0.3,82,"Railway Colony, Guwahati - APCB_10903"
7296,2024-12-22,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7297,2024-12-23,0.0,81,"Railway Colony, Guwahati - APCB_10903"
7298,2024-12-24,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7299,2024-12-25,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7300,2024-12-26,0.0,81,"Railway Colony, Guwahati - APCB_10903"
7301,2024-12-27,0.0,80,"Railway Colony, Guwahati - APCB_10903"
7302,2024-12-28,0.0,82,"Railway Colony, Guwahati - APCB_10903"
7303,2024-12-29,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7304,2024-12-30,0.0,80,"Railway Colony, Guwahati - APCB_10903"
7305,2024-12-31,0.0,83,"Railway Colony, Guwahati - APCB_10903"
7306,2015-01-01,0.0,69,"Pan Bazaar, Guwahati - APCB_42240"
7307,2015-01-02,0.0,69,"Pan Bazaar, Guwahati - APCB_42240"
7308,2015-01-03,1.7,72,"Pan Bazaar, Guwahati - APCB_42240"
7309,2015-01-04,1.7,85,"Pan Bazaar, Guwahati - APCB_42240"
7310,2015-01-05,0.0,78,"Pan Bazaar, Guwahati - APCB_42240"
7311,2015-01-06,0.0,79,"Pan Bazaar, Guwahati - APCB_42240"
7312,2015-01-07,0.0,77,"Pan Bazaar, Guwahati - APCB_42240"
7313,2015-01-08,0.1,79,"Pan Bazaar, Guwahati - APCB_42240"
7314,2015-01-09,0.0,81,"Pan Bazaar, Guwahati - APCB_42240"
7315,2015-01-10,0.0,72,"Pan Bazaar, Guwahati - APCB_42240"
7316,2015-01-11,0.0,79,"Pan Bazaar, Guwahati - APCB_42240"
7317,2015-01-12,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7318,2015-01-13,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7319,2015-01-14,0.0,69,"Pan Bazaar, Guwahati - APCB_42240"
7320,2015-01-15,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7321,2015-01-16,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7322,2015-01-17,0.0,64,"Pan Bazaar, Guwahati - APCB_42240"
7323,2015-01-18,0.0,78,"Pan Bazaar, Guwahati - APCB_42240"
7324,2015-01-19,0.1,80,"Pan Bazaar, Guwahati - APCB_42240"
7325,2015-01-20,0.0,81,"Pan Bazaar, Guwahati - APCB_42240"
7326,2015-01-21,0.0,73,"Pan Bazaar, Guwahati - APCB_42240"
7327,2015-01-22,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7328,2015-01-23,0.0,78,"Pan Bazaar, Guwahati - APCB_42240"
7329,2015-01-24,0.0,78,"Pan Bazaar, Guwahati - APCB_42240"
7330,2015-01-25,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7331,2015-01-26,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7332,2015-01-27,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7333,2015-01-28,0.0,80,"Pan Bazaar, Guwahati - APCB_42240"
7334,2015-01-29,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7335,2015-01-30,0.0,72,"Pan Bazaar, Guwahati - APCB_42240"
7336,2015-01-31,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7337,2015-02-01,0.0,65,"Pan Bazaar, Guwahati - APCB_42240"
7338,2015-02-02,0.0,65,"Pan Bazaar, Guwahati - APCB_42240"
7339,2015-02-03,0.0,62,"Pan Bazaar, Guwahati - APCB_42240"
7340,2015-02-04,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7341,2015-02-05,0.4,66,"Pan Bazaar, Guwahati - APCB_42240"
7342,2015-02-06,0.0,68,"Pan Bazaar, Guwahati - APCB_42240"
7343,2015-02-07,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7344,2015-02-08,0.1,76,"Pan Bazaar, Guwahati - APCB_42240"
7345,2015-02-09,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7346,2015-02-10,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7347,2015-02-11,0.0,72,"Pan Bazaar, Guwahati - APCB_42240"
7348,2015-02-12,0.0,72,"Pan Bazaar, Guwahati - APCB_42240"
7349,2015-02-13,0.4,72,"Pan Bazaar, Guwahati - APCB_42240"
7350,2015-02-14,0.3,69,"Pan Bazaar, Guwahati - APCB_42240"
7351,2015-02-15,0.0,72,"Pan Bazaar, Guwahati - APCB_42240"
7352,2015-02-16,0.0,68,"Pan Bazaar, Guwahati - APCB_42240"
7353,2015-02-17,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7354,2015-02-18,0.7,66,"Pan Bazaar, Guwahati - APCB_42240"
7355,2015-02-19,5.2,73,"Pan Bazaar, Guwahati - APCB_42240"
7356,2015-02-20,0.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7357,2015-02-21,1.8,73,"Pan Bazaar, Guwahati - APCB_42240"
7358,2015-02-22,1.2,72,"Pan Bazaar, Guwahati - APCB_42240"
7359,2015-02-23,0.0,71,"Pan Bazaar, Guwahati - APCB_42240"
7360,2015-02-24,0.1,72,"Pan Bazaar, Guwahati - APCB_42240"
7361,2015-02-25,1.4,77,"Pan Bazaar, Guwahati - APCB_42240"
7362,2015-02-26,2.7,82,"Pan Bazaar, Guwahati - APCB_42240"
7363,2015-02-27,4.7,77,"Pan Bazaar, Guwahati - APCB_42240"
7364,2015-02-28,0.7,72,"Pan Bazaar, Guwahati - APCB_42240"
7365,2015-03-01,0.2,77,"Pan Bazaar, Guwahati - APCB_42240"
7366,2015-03-02,0.0,70,"Pan Bazaar, Guwahati - APCB_42240"
7367,2015-03-03,0.6,59,"Pan Bazaar, Guwahati - APCB_42240"
7368,2015-03-04,0.4,65,"Pan Bazaar, Guwahati - APCB_42240"
7369,2015-03-05,0.0,65,"Pan Bazaar, Guwahati - APCB_42240"
7370,2015-03-06,0.0,61,"Pan Bazaar, Guwahati - APCB_42240"
7371,2015-03-07,0.0,61,"Pan Bazaar, Guwahati - APCB_42240"
7372,2015-03-08,0.0,59,"Pan Bazaar, Guwahati - APCB_42240"
7373,2015-03-09,0.0,53,"Pan Bazaar, Guwahati - APCB_42240"
7374,2015-03-10,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7375,2015-03-11,0.0,42,"Pan Bazaar, Guwahati - APCB_42240"
7376,2015-03-12,0.0,49,"Pan Bazaar, Guwahati - APCB_42240"
7377,2015-03-13,0.0,56,"Pan Bazaar, Guwahati - APCB_42240"
7378,2015-03-14,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7379,2015-03-15,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7380,2015-03-16,0.0,53,"Pan Bazaar, Guwahati - APCB_42240"
7381,2015-03-17,0.0,51,"Pan Bazaar, Guwahati - APCB_42240"
7382,2015-03-18,0.0,48,"Pan Bazaar, Guwahati - APCB_42240"
7383,2015-03-19,0.0,46,"Pan Bazaar, Guwahati - APCB_42240"
7384,2015-03-20,0.0,48,"Pan Bazaar, Guwahati - APCB_42240"
7385,2015-03-21,0.0,51,"Pan Bazaar, Guwahati - APCB_42240"
7386,2015-03-22,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7387,2015-03-23,3.6,59,"Pan Bazaar, Guwahati - APCB_42240"
7388,2015-03-24,0.5,54,"Pan Bazaar, Guwahati - APCB_42240"
7389,2015-03-25,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7390,2015-03-26,0.0,54,"Pan Bazaar, Guwahati - APCB_42240"
7391,2015-03-27,1.0,70,"Pan Bazaar, Guwahati - APCB_42240"
7392,2015-03-28,5.2,80,"Pan Bazaar, Guwahati - APCB_42240"
7393,2015-03-29,0.1,73,"Pan Bazaar, Guwahati - APCB_42240"
7394,2015-03-30,6.3,77,"Pan Bazaar, Guwahati - APCB_42240"
7395,2015-03-31,4.0,74,"Pan Bazaar, Guwahati - APCB_42240"
7396,2015-04-01,9.6,82,"Pan Bazaar, Guwahati - APCB_42240"
7397,2015-04-02,22.8,90,"Pan Bazaar, Guwahati - APCB_42240"
7398,2015-04-03,15.7,85,"Pan Bazaar, Guwahati - APCB_42240"
7399,2015-04-04,7.4,88,"Pan Bazaar, Guwahati - APCB_42240"
7400,2015-04-05,16.8,89,"Pan Bazaar, Guwahati - APCB_42240"
7401,2015-04-06,5.1,84,"Pan Bazaar, Guwahati - APCB_42240"
7402,2015-04-07,1.7,83,"Pan Bazaar, Guwahati - APCB_42240"
7403,2015-04-08,2.6,80,"Pan Bazaar, Guwahati - APCB_42240"
7404,2015-04-09,5.2,85,"Pan Bazaar, Guwahati - APCB_42240"
7405,2015-04-10,0.9,79,"Pan Bazaar, Guwahati - APCB_42240"
7406,2015-04-11,0.3,71,"Pan Bazaar, Guwahati - APCB_42240"
7407,2015-04-12,0.0,66,"Pan Bazaar, Guwahati - APCB_42240"
7408,2015-04-13,0.0,73,"Pan Bazaar, Guwahati - APCB_42240"
7409,2015-04-14,0.0,69,"Pan Bazaar, Guwahati - APCB_42240"
7410,2015-04-15,0.0,67,"Pan Bazaar, Guwahati - APCB_42240"
7411,2015-04-16,0.0,64,"Pan Bazaar, Guwahati - APCB_42240"
7412,2015-04-17,2.1,70,"Pan Bazaar, Guwahati - APCB_42240"
7413,2015-04-18,16.6,88,"Pan Bazaar, Guwahati - APCB_42240"
7414,2015-04-19,5.1,82,"Pan Bazaar, Guwahati - APCB_42240"
7415,2015-04-20,3.8,80,"Pan Bazaar, Guwahati - APCB_42240"
7416,2015-04-21,13.8,89,"Pan Bazaar, Guwahati - APCB_42240"
7417,2015-04-22,35.1,93,"Pan Bazaar, Guwahati - APCB_42240"
7418,2015-04-23,15.7,87,"Pan Bazaar, Guwahati - APCB_42240"
7419,2015-04-24,4.0,85,"Pan Bazaar, Guwahati - APCB_42240"
7420,2015-04-25,4.1,87,"Pan Bazaar, Guwahati - APCB_42240"
7421,2015-04-26,1.1,80,"Pan Bazaar, Guwahati - APCB_42240"
7422,2015-04-27,5.2,81,"Pan Bazaar, Guwahati - APCB_42240"
7423,2015-04-28,7.1,82,"Pan Bazaar, Guwahati - APCB_42240"
7424,2015-04-29,9.9,88,"Pan Bazaar, Guwahati - APCB_42240"
7425,2015-04-30,2.0,84,"Pan Bazaar, Guwahati - APCB_42240"
7426,2015-05-01,9.8,84,"Pan Bazaar, Guwahati - APCB_42240"
7427,2015-05-02,3.6,85,"Pan Bazaar, Guwahati - APCB_42240"
7428,2015-05-03,6.9,86,"Pan Bazaar, Guwahati - APCB_42240"
7429,2015-05-04,2.8,85,"Pan Bazaar, Guwahati - APCB_42240"
7430,2015-05-05,2.4,84,"Pan Bazaar, Guwahati - APCB_42240"
7431,2015-05-06,8.2,85,"Pan Bazaar, Guwahati - APCB_42240"
7432,2015-05-07,12.5,83,"Pan Bazaar, Guwahati - APCB_42240"
7433,2015-05-08,3.9,83,"Pan Bazaar, Guwahati - APCB_42240"
7434,2015-05-09,0.0,76,"Pan Bazaar, Guwahati - APCB_42240"
7435,2015-05-10,4.6,81,"Pan Bazaar, Guwahati - APCB_42240"
7436,2015-05-11,7.5,85,"Pan Bazaar, Guwahati - APCB_42240"
7437,2015-05-12,6.8,86,"Pan Bazaar, Guwahati - APCB_42240"
7438,2015-05-13,13.4,90,"Pan Bazaar, Guwahati - APCB_42240"
7439,2015-05-14,5.9,87,"Pan Bazaar, Guwahati - APCB_42240"
7440,2015-05-15,19.1,91,"Pan Bazaar, Guwahati - APCB_42240"
7441,2015-05-16,0.7,90,"Pan Bazaar, Guwahati - APCB_42240"
7442,2015-05-17,2.8,87,"Pan Bazaar, Guwahati - APCB_42240"
7443,2015-05-18,14.0,87,"Pan Bazaar, Guwahati - APCB_42240"
7444,2015-05-19,5.0,83,"Pan Bazaar, Guwahati - APCB_42240"
